TimeUS,wind_vect_x,wind_vect_y,speed,direction
2016-11-15 01:40:20,,,,
2016-11-15 01:40:25,,,,
2016-11-15 01:40:30,,,,
2016-11-15 01:40:35,,,,
2016-11-15 01:40:40,,,,
2016-11-15 01:40:45,,,,
2016-11-15 01:40:50,,,,
2016-11-15 01:40:55,,,,
2016-11-15 01:41:00,,,,
2016-11-15 01:41:05,,,,
2016-11-15 01:41:10,,,,
2016-11-15 01:41:15,,,,
2016-11-15 01:41:20,,,,
2016-11-15 01:41:25,,,,
2016-11-15 01:41:30,,,,
2016-11-15 01:41:35,,,,
2016-11-15 01:41:40,,,,
2016-11-15 01:41:45,,,,
2016-11-15 01:41:50,,,,
2016-11-15 01:41:55,,,,
2016-11-15 01:42:00,,,,
2016-11-15 01:42:05,,,,
2016-11-15 01:42:10,,,,
2016-11-15 01:42:15,,,,
2016-11-15 01:42:20,0.4962548044636798,-1.8137788181654622,1.8804420842394975,285.3017947759903
2016-11-15 01:42:25,0.21432215552014927,-2.5304677482450457,2.5395277142128525,274.8412067994017
2016-11-15 01:42:30,-0.7975575383530991,-5.285760139147415,5.345592415774285,261.4194843280591
